table_id,table_name,dimension,dimension_value,indicador,tipo_dato,periodo,periodo_parsed,valor
10838,Gasto por país de residencia,País de residencia,Francia,Gasto total,Dato base,2017M04,2017-04,647.58
10838,Gasto por país de residencia,País de residencia,Francia,Gasto total,Dato base,2017M03,2017-03,364.23
10838,Gasto por país de residencia,País de residencia,Francia,Gasto total,Dato base,2017M02,2017-02,341.32
10838,Gasto por país de residencia,País de residencia,Francia,Gasto total,Dato base,2017M01,2017-01,281.15
10838,Gasto por país de residencia,País de residencia,Francia,Gasto total,Dato base,2016M12,2016-12,350.25
10838,Gasto por país de residencia,País de residencia,Francia,Gasto total,Dato base,2016M11,2016-11,291.65
10838,Gasto por país de residencia,País de residencia,Francia,Gasto total,Dato base,2016M10,2016-10,561.45
10838,Gasto por país de residencia,País de residencia,Francia,Gasto total,Dato base,2016M09,2016-09,632.13
10838,Gasto por país de residencia,País de residencia,Francia,Gasto total,Dato base,2016M08,2016-08,1380.66
10838,Gasto por país de residencia,País de residencia,Francia,Gasto total,Dato base,2016M07,2016-07,974.5
10838,Gasto por país de residencia,País de residencia,Francia,Gasto total,Dato base,2016M06,2016-06,529.1
10838,Gasto por país de residencia,País de residencia,Francia,Gasto total,Dato base,2016M05,2016-05,607.96
10838,Gasto por país de residencia,País de residencia,Francia,Gasto total,Dato base,2016M04,2016-04,596.41
10838,Gasto por país de residencia,País de residencia,Francia,Gasto total,Dato base,2016M03,2016-03,288.39
10838,Gasto por país de residencia,País de residencia,Francia,Gasto total,Dato base,2016M02,2016-02,288.49
10838,Gasto por país de residencia,País de residencia,Francia,Gasto total,Dato base,2016M01,2016-01,275.22
10838,Gasto por país de residencia,País de residencia,Francia,Gasto total,Dato base,2015M12,2015-12,283.86
10838,Gasto por país de residencia,País de residencia,Francia,Gasto total,Dato base,2015M11,2015-11,319.66
10838,Gasto por país de residencia,País de residencia,Francia,Gasto total,Dato base,2015M10,2015-10,579.09
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2026M07,2026-07,838.72
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2026M06,2026-06,536.47
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2026M05,2026-05,470.81
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2026M04,2026-04,423.2
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2026M03,2026-03,374.2
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2026M02,2026-02,315.54
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2026M01,2026-01,330.36
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2025M12,2025-12,414.87
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2025M11,2025-11,323.2
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2025M10,2025-10,447.47
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2025M09,2025-09,437.26
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2025M08,2025-08,955.29
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2025M07,2025-07,673.71
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2025M06,2025-06,486.96
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2025M05,2025-05,373.12
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2025M04,2025-04,377.65
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2025M03,2025-03,367.93
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2025M02,2025-02,310.95
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2025M01,2025-01,283.52
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2024M12,2024-12,393.33
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2024M11,2024-11,329.21
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2024M10,2024-10,409.83
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2024M09,2024-09,451.99
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2024M08,2024-08,881.85
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2024M07,2024-07,574.82
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2024M06,2024-06,440.54
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2024M05,2024-05,391.51
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2024M04,2024-04,367.89
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2024M03,2024-03,291.31
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2024M02,2024-02,284.62
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2024M01,2024-01,272.65
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2023M12,2023-12,370.57
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2023M11,2023-11,274.91
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2023M10,2023-10,346.4
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2023M09,2023-09,375.98
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2023M08,2023-08,798.46
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2023M07,2023-07,508.4
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2023M06,2023-06,348.22
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2023M05,2023-05,312.72
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2023M04,2023-04,304.41
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2023M03,2023-03,249.13
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2023M02,2023-02,200.0
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2023M01,2023-01,217.09
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2022M12,2022-12,263.68
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2022M11,2022-11,215.49
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2022M10,2022-10,280.82
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2022M09,2022-09,351.02
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2022M08,2022-08,659.26
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2022M07,2022-07,456.93
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2022M06,2022-06,319.92
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2022M05,2022-05,260.6
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2022M04,2022-04,265.6
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2022M03,2022-03,199.67
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2022M02,2022-02,138.56
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2022M01,2022-01,130.84
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2021M12,2021-12,189.27
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2021M11,2021-11,162.78
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2021M10,2021-10,178.4
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2021M09,2021-09,203.07
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2021M08,2021-08,312.56
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2021M07,2021-07,192.35
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2021M06,2021-06,111.51
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2021M05,2021-05,50.29
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2021M04,2021-04,39.65
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2021M03,2021-03,22.99
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2021M02,2021-02,16.62
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2021M01,2021-01,18.58
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2020M12,2020-12,19.83
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2020M11,2020-11,15.47
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2020M10,2020-10,30.32
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2020M09,2020-09,45.07
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2020M08,2020-08,126.27
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2020M07,2020-07,86.41
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2020M06,2020-06,7.97
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2020M05,2020-05,0.0
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2020M04,2020-04,0.0
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2020M03,2020-03,45.96
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2020M02,2020-02,197.97
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2020M01,2020-01,182.82
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2019M12,2019-12,235.82
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2019M11,2019-11,206.41
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2019M10,2019-10,234.22
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2019M09,2019-09,367.33
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2019M08,2019-08,639.09
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2019M07,2019-07,452.85
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2019M06,2019-06,298.02
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2019M05,2019-05,259.38
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2019M04,2019-04,256.3
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2019M03,2019-03,234.55
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2019M02,2019-02,184.78
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2019M01,2019-01,182.16
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2018M12,2018-12,202.59
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2018M11,2018-11,196.4
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2018M10,2018-10,241.84
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2018M09,2018-09,373.58
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2018M08,2018-08,606.44
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2018M07,2018-07,440.12
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2018M06,2018-06,302.66
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2018M05,2018-05,224.46
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2018M04,2018-04,219.9
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2018M03,2018-03,206.27
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2018M02,2018-02,171.23
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2018M01,2018-01,181.26
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2017M12,2017-12,193.31
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2017M11,2017-11,179.69
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2017M10,2017-10,246.98
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2017M09,2017-09,292.84
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2017M08,2017-08,622.89
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2017M07,2017-07,434.77
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2017M06,2017-06,299.02
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2017M05,2017-05,234.58
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2017M04,2017-04,229.13
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2017M03,2017-03,175.59
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2017M02,2017-02,157.54
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2017M01,2017-01,175.14
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2016M12,2016-12,211.38
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2016M11,2016-11,155.49
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2016M10,2016-10,218.44
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2016M09,2016-09,285.72
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2016M08,2016-08,627.3
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2016M07,2016-07,373.65
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2016M06,2016-06,270.19
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2016M05,2016-05,207.29
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2016M04,2016-04,187.51
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2016M03,2016-03,184.46
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2016M02,2016-02,150.42
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2016M01,2016-01,151.41
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2015M12,2015-12,171.52
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2015M11,2015-11,138.93
10838,Gasto por país de residencia,País de residencia,Italia,Gasto total,Dato base,2015M10,2015-10,190.18
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2026M07,2026-07,18217.95
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2026M06,2026-06,13579.04
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2026M05,2026-05,13553.47
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2026M04,2026-04,11685.64
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2026M03,2026-03,9606.4
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2026M02,2026-02,7606.44
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2026M01,2026-01,7804.61
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2025M12,2025-12,7993.41
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2025M11,2025-11,8087.84
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2025M10,2025-10,12803.0
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2025M09,2025-09,13404.59
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2025M08,2025-08,16341.58
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2025M07,2025-07,16432.61
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2025M06,2025-06,13050.58
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2025M05,2025-05,12226.41
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2025M04,2025-04,10875.75
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2025M03,2025-03,9112.01
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2025M02,2025-02,7272.63
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2025M01,2025-01,7142.91
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2024M12,2024-12,7590.34
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2024M11,2024-11,7707.67
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2024M10,2024-10,11898.7
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2024M09,2024-09,12613.05
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2024M08,2024-08,15364.42
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2024M07,2024-07,15513.29
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2024M06,2024-06,12356.78
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2024M05,2024-05,11686.91
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2024M04,2024-04,9488.1
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2024M03,2024-03,8631.35
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2024M02,2024-02,6746.32
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2024M01,2024-01,6546.3
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2023M12,2023-12,7090.5
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2023M11,2023-11,6644.47
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2023M10,2023-10,10302.07
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2023M09,2023-09,11193.59
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2023M08,2023-08,13599.39
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2023M07,2023-07,13880.83
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2023M06,2023-06,10607.99
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2023M05,2023-05,9766.97
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2023M04,2023-04,8454.47
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2023M03,2023-03,6668.07
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2023M02,2023-02,5364.13
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2023M01,2023-01,5216.94
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2022M12,2022-12,5238.8
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2022M11,2022-11,5381.97
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2022M10,2022-10,8311.2
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2022M09,2022-09,9147.69
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2022M08,2022-08,11281.82
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2022M07,2022-07,11902.1
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2022M06,2022-06,9025.67
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2022M05,2022-05,8046.91
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2022M04,2022-04,6910.11
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2022M03,2022-03,5077.45
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2022M02,2022-02,3774.69
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2022M01,2022-01,3039.78
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2021M12,2021-12,3536.59
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2021M11,2021-11,3761.5
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2021M10,2021-10,5606.29
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2021M09,2021-09,5051.2
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2021M08,2021-08,5907.3
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2021M07,2021-07,5229.47
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2021M06,2021-06,2421.69
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2021M05,2021-05,1395.78
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2021M04,2021-04,668.42
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2021M03,2021-03,543.89
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2021M02,2021-02,323.82
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2021M01,2021-01,457.43
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2020M12,2020-12,696.81
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2020M11,2020-11,481.98
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2020M10,2020-10,864.49
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2020M09,2020-09,964.49
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2020M08,2020-08,2456.85
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2020M07,2020-07,2457.94
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2020M06,2020-06,133.89
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2020M05,2020-05,0.0
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2020M04,2020-04,0.0
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2020M03,2020-03,2173.73
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2020M02,2020-02,4789.29
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2020M01,2020-01,4767.31
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2019M12,2019-12,5010.84
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2019M11,2019-11,5062.63
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2019M10,2019-10,8322.55
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2019M09,2019-09,9617.21
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2019M08,2019-08,11704.76
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2019M07,2019-07,11941.51
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2019M06,2019-06,9686.12
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2019M05,2019-05,8137.84
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2019M04,2019-04,7056.36
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2019M03,2019-03,6034.87
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2019M02,2019-02,4658.61
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2019M01,2019-01,4678.67
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2018M12,2018-12,5009.52
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2018M11,2018-11,4888.55
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2018M10,2018-10,8164.58
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2018M09,2018-09,9545.81
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2018M08,2018-08,11459.69
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2018M07,2018-07,11748.1
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2018M06,2018-06,9370.81
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2018M05,2018-05,8155.06
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2018M04,2018-04,6621.53
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2018M03,2018-03,5726.73
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2018M02,2018-02,4535.94
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2018M01,2018-01,4524.43
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2017M12,2017-12,4530.66
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2017M11,2017-11,4642.35
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2017M10,2017-10,7789.23
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2017M09,2017-09,9476.29
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2017M08,2017-08,11340.29
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2017M07,2017-07,11850.99
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2017M06,2017-06,8987.77
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2017M05,2017-05,7927.07
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2017M04,2017-04,6782.08
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2017M03,2017-03,5109.49
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2017M02,2017-02,4304.73
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2017M01,2017-01,4262.99
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2016M12,2016-12,4525.45
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2016M11,2016-11,4205.06
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2016M10,2016-10,7333.85
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2016M09,2016-09,8399.31
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2016M08,2016-08,10281.98
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2016M07,2016-07,10238.54
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2016M06,2016-06,7817.41
10839,Gasto por CCAA destino,Comunidades autónomas,Total,Gasto total,Dato base,2016M05,2016-05,6917.93
